timestamp,simple-path,time
2021-09-09 20:42:44.113,/master/welcome,605
2021-09-09 20:42:44.949,/manager/task/create,588
2021-09-09 20:42:46.809,/manager/task/create,599
2021-09-09 20:42:47.102,/master/welcome,237
2021-09-09 20:42:47.822,/master/welcome,613
2021-09-09 20:42:48.162,/master/welcome,263
2021-09-09 20:42:48.413,/master/welcome,220
2021-09-09 20:42:49.134,/master/sign-in,609
2021-09-09 20:42:50.441,/master/welcome,610
2021-09-09 20:42:51.274,/manager/task/create,598
2021-09-09 20:42:52.695,/manager/task/create,608
2021-09-09 20:42:52.992,/master/welcome,236
2021-09-09 20:42:53.695,/master/welcome,591
2021-09-09 20:42:54.006,/master/welcome,239
2021-09-09 20:42:54.256,/master/welcome,220
2021-09-09 20:42:54.956,/master/sign-in,592
2021-09-09 20:42:56.281,/master/welcome,608
2021-09-09 20:42:57.122,/manager/task/create,597
2021-09-09 20:42:58.705,/manager/task/create,592
2021-09-09 20:42:59.017,/master/welcome,253
2021-09-09 20:42:59.757,/master/welcome,630
2021-09-09 20:43:00.086,/master/welcome,252
2021-09-09 20:43:00.364,/master/welcome,249
2021-09-09 20:43:01.083,/master/sign-in,608
2021-09-09 20:43:02.399,/master/welcome,609
2021-09-09 20:43:03.239,/manager/task/create,593
2021-09-09 20:43:05.137,/manager/task/create,607
2021-09-09 20:43:05.433,/master/welcome,236
2021-09-09 20:43:06.152,/master/welcome,611
2021-09-09 20:43:06.446,/master/welcome,219
2021-09-09 20:43:06.682,/master/welcome,204
2021-09-09 20:43:07.402,/master/sign-in,612
2021-09-09 20:43:08.723,/master/welcome,608
2021-09-09 20:43:09.564,/manager/task/create,595
2021-09-09 20:43:11.4,/manager/task/create,608
2021-09-09 20:43:11.727,/master/welcome,266
2021-09-09 20:43:12.461,/master/welcome,619
2021-09-09 20:43:12.757,/master/welcome,222
2021-09-09 20:43:13.005,/master/welcome,219
2021-09-09 20:43:13.712,/master/sign-in,598
2021-09-09 20:43:15.028,/master/welcome,608
2021-09-09 20:43:15.863,/manager/task/create,592
2021-09-09 20:43:17.695,/manager/task/create,596
2021-09-09 20:43:18.038,/master/welcome,283
2021-09-09 20:43:18.735,/master/welcome,590
2021-09-09 20:43:19.043,/master/welcome,234
2021-09-09 20:43:19.291,/master/welcome,217
2021-09-09 20:43:20.007,/master/sign-in,609
2021-09-09 20:43:21.329,/master/welcome,610
2021-09-09 20:43:22.173,/manager/task/create,597
2021-09-09 20:43:23.956,/manager/task/create,608
2021-09-09 20:43:24.249,/master/welcome,235
2021-09-09 20:43:24.949,/master/welcome,589
2021-09-09 20:43:25.352,/master/welcome,326
2021-09-09 20:43:25.614,/master/welcome,231
2021-09-09 20:43:26.333,/master/sign-in,609
2021-09-09 20:43:27.652,/master/welcome,606
2021-09-09 20:43:28.493,/manager/task/create,595
2021-09-09 20:43:30.311,/manager/task/create,596
2021-09-09 20:43:30.605,/master/welcome,239
2021-09-09 20:43:31.31,/master/welcome,597
2021-09-09 20:43:31.604,/master/welcome,218
2021-09-09 20:43:31.853,/master/welcome,219
2021-09-09 20:43:32.575,/master/sign-in,614
2021-09-09 20:43:33.878,/master/welcome,610
2021-09-09 20:43:34.717,/manager/task/create,592
2021-09-09 20:43:36.516,/manager/task/create,610
2021-09-09 20:43:36.826,/master/welcome,251
2021-09-09 20:43:37.543,/master/welcome,608
2021-09-09 20:43:37.901,/master/welcome,281
2021-09-09 20:43:38.159,/master/welcome,223
2021-09-09 20:43:38.856,/master/sign-in,592
2021-09-09 20:43:40.149,/master/welcome,610
2021-09-09 20:43:40.988,/manager/task/create,592
2021-09-09 20:43:42.817,/manager/task/create,611
2021-09-09 20:43:43.096,/master/welcome,219
2021-09-09 20:43:43.795,/master/welcome,591
2021-09-09 20:43:44.12,/master/welcome,250
2021-09-09 20:43:44.399,/master/welcome,247
2021-09-09 20:43:45.099,/master/sign-in,593
2021-09-09 20:43:46.401,/master/welcome,608
2021-09-09 20:43:47.242,/manager/task/create,594
2021-09-09 20:43:49.042,/manager/task/create,596
2021-09-09 20:43:49.349,/master/welcome,246
2021-09-09 20:43:50.051,/master/welcome,593
2021-09-09 20:43:50.372,/master/welcome,247
2021-09-09 20:43:50.622,/master/welcome,222
2021-09-09 20:43:51.324,/master/sign-in,590
2021-09-09 20:43:52.624,/master/welcome,600
2021-09-09 20:43:53.431,/manager/task/create,593
2021-09-09 20:43:55.245,/manager/task/create,610
2021-09-09 20:43:55.553,/master/welcome,250
2021-09-09 20:43:56.254,/master/welcome,589
2021-09-09 20:43:56.577,/master/welcome,245
2021-09-09 20:43:56.828,/master/welcome,218
2021-09-09 20:43:57.546,/master/sign-in,606
2021-09-09 20:43:58.847,/master/welcome,603
2021-09-09 20:43:59.689,/manager/task/create,596
2021-09-09 20:44:01.52,/manager/task/create,594
2021-09-09 20:44:01.812,/master/welcome,232
2021-09-09 20:44:02.513,/master/welcome,594
2021-09-09 20:44:02.825,/master/welcome,237
2021-09-09 20:44:03.074,/master/welcome,220
2021-09-09 20:44:03.78,/master/sign-in,598
2021-09-09 20:44:05.114,/master/welcome,612
2021-09-09 20:44:05.95,/manager/task/create,594
2021-09-09 20:44:07.779,/manager/task/create,612
2021-09-09 20:44:08.075,/master/welcome,237
2021-09-09 20:44:08.77,/master/welcome,587
2021-09-09 20:44:09.13,/master/welcome,270
2021-09-09 20:44:09.381,/master/welcome,221
2021-09-09 20:44:10.1,/master/sign-in,607
2021-09-09 20:44:11.408,/master/welcome,597
2021-09-09 20:44:12.248,/manager/task/create,593
2021-09-09 20:44:14.036,/manager/task/create,593
2021-09-09 20:44:14.362,/master/welcome,266
2021-09-09 20:44:15.081,/master/welcome,597
2021-09-09 20:44:15.41,/master/welcome,254
2021-09-09 20:44:15.663,/master/welcome,224
2021-09-09 20:44:16.384,/master/sign-in,612
2021-09-09 20:44:17.676,/master/welcome,608
2021-09-09 20:44:18.548,/manager/task/create,595
2021-09-09 20:44:20.392,/manager/task/create,609
2021-09-09 20:44:20.704,/master/welcome,252
2021-09-09 20:44:21.404,/master/welcome,586
2021-09-09 20:44:21.716,/master/welcome,238
2021-09-09 20:44:21.968,/master/welcome,224
2021-09-09 20:44:22.703,/master/sign-in,611
2021-09-09 20:44:24.011,/master/welcome,611
2021-09-09 20:44:24.849,/manager/task/create,594
2021-09-09 20:44:26.695,/manager/task/create,627
2021-09-09 20:44:26.987,/master/welcome,231
2021-09-09 20:44:27.701,/master/welcome,590
2021-09-09 20:44:28.038,/master/welcome,262
2021-09-09 20:44:28.285,/master/welcome,217
2021-09-09 20:44:29.007,/master/sign-in,611
2021-09-09 20:44:30.317,/master/welcome,610
2021-09-09 20:44:31.156,/manager/task/create,594
2021-09-09 20:44:33.003,/manager/task/create,607
2021-09-09 20:44:33.332,/master/welcome,268
2021-09-09 20:44:34.033,/master/welcome,591
2021-09-09 20:44:38.384,/master/welcome,293
2021-09-09 20:44:38.646,/master/welcome,233
2021-09-09 20:44:39.348,/master/sign-in,594
2021-09-09 20:44:40.619,/master/welcome,605
2021-09-09 20:44:42.267,/master/welcome,221
2021-09-09 20:44:42.971,/master/welcome,596
2021-09-09 20:44:43.313,/master/welcome,269
2021-09-09 20:44:43.564,/master/welcome,222
2021-09-09 20:44:44.264,/master/sign-in,592
2021-09-09 20:44:45.556,/master/welcome,610
2021-09-09 20:44:46.448,/manager/task/list,630
2021-09-09 20:44:48.066,/manager/task/show,627
2021-09-09 20:44:48.762,/master/welcome,250
2021-09-09 20:44:49.463,/master/welcome,597
2021-09-09 20:44:49.778,/master/welcome,236
2021-09-09 20:44:50.045,/master/welcome,239
2021-09-09 20:44:50.746,/master/sign-in,592
2021-09-09 20:44:52.09,/master/welcome,611
2021-09-09 20:44:52.9,/manager/task/list,596
2021-09-09 20:44:54.52,/manager/task/show,595
2021-09-09 20:44:55.213,/master/welcome,252
2021-09-09 20:44:55.951,/master/welcome,612
2021-09-09 20:44:56.275,/master/welcome,248
2021-09-09 20:44:56.528,/master/welcome,225
2021-09-09 20:44:57.265,/master/sign-in,614
2021-09-09 20:44:58.571,/master/welcome,613
2021-09-09 20:44:59.419,/manager/task/list,600
2021-09-09 20:45:00.988,/manager/task/show,609
2021-09-09 20:45:01.683,/master/welcome,253
2021-09-09 20:45:02.384,/master/welcome,592
2021-09-09 20:45:02.713,/master/welcome,234
2021-09-09 20:45:02.946,/master/welcome,205
2021-09-09 20:45:03.65,/master/sign-in,596
2021-09-09 20:45:04.998,/master/welcome,609
2021-09-09 20:45:05.838,/manager/task/list,596
2021-09-09 20:45:07.466,/manager/task/show,597
2021-09-09 20:45:08.142,/master/welcome,237
2021-09-09 20:45:08.844,/master/welcome,592
2021-09-09 20:45:09.169,/master/welcome,252
2021-09-09 20:45:09.418,/master/welcome,219
2021-09-09 20:45:10.12,/master/sign-in,592
2021-09-09 20:45:11.441,/master/welcome,608
2021-09-09 20:45:12.279,/manager/task/list,591
2021-09-09 20:45:13.852,/manager/task/show,606
2021-09-09 20:45:14.565,/master/welcome,253
2021-09-09 20:45:15.267,/master/welcome,595
2021-09-09 20:45:15.591,/master/welcome,247
2021-09-09 20:45:15.859,/master/welcome,242
2021-09-09 20:45:16.564,/master/sign-in,585
2021-09-09 20:45:17.853,/master/welcome,611
2021-09-09 20:45:18.692,/manager/task/list,593
2021-09-09 20:45:20.242,/manager/task/show,611
2021-09-09 20:45:20.986,/master/welcome,249
2021-09-09 20:45:21.706,/master/welcome,609
2021-09-09 20:45:22.017,/master/welcome,236
2021-09-09 20:45:22.268,/master/welcome,223
2021-09-09 20:45:22.969,/master/sign-in,594
2021-09-09 20:45:24.26,/master/welcome,607
2021-09-09 20:45:25.081,/manager/task/list,598
2021-09-09 20:45:26.691,/manager/task/show,607
2021-09-09 20:45:27.4,/master/welcome,251
2021-09-09 20:45:28.105,/master/welcome,595
2021-09-09 20:45:28.397,/master/welcome,220
2021-09-09 20:45:28.629,/master/welcome,204
2021-09-09 20:45:29.345,/master/sign-in,605
2021-09-09 20:45:30.661,/master/welcome,607
2021-09-09 20:45:31.502,/manager/task/list,594
2021-09-09 20:45:33.068,/manager/task/show,611
2021-09-09 20:45:33.8,/master/welcome,250
2021-09-09 20:45:34.503,/master/welcome,594
2021-09-09 20:45:34.84,/master/welcome,247
2021-09-09 20:45:35.112,/manager/task/list,241
2021-09-09 20:45:35.471,/master/welcome,281
2021-09-09 20:45:35.723,/manager/task/show,220
2021-09-09 20:45:40.289,/master/welcome,279
2021-09-09 20:45:40.537,/master/welcome,217
2021-09-09 20:45:41.238,/master/sign-in,594
2021-09-09 20:45:42.526,/master/welcome,601
2021-09-09 20:45:44.187,/master/welcome,252
2021-09-09 20:45:44.906,/master/welcome,609
2021-09-09 20:45:45.216,/master/welcome,235
2021-09-09 20:45:45.45,/master/welcome,205
2021-09-09 20:45:46.156,/master/sign-in,593
2021-09-09 20:45:47.475,/master/welcome,611
2021-09-09 20:45:48.36,/manager/task/list,606
2021-09-09 20:45:49.438,/manager/task/show,593
2021-09-09 20:45:51.043,/manager/task/delete,611
2021-09-09 20:45:51.306,/master/welcome,241
2021-09-09 20:45:52.02,/master/welcome,595
2021-09-09 20:45:56.654,/master/welcome,294
2021-09-09 20:45:56.915,/master/welcome,232
2021-09-09 20:45:57.615,/master/sign-in,591
2021-09-09 20:45:58.892,/master/welcome,594
2021-09-09 20:46:00.529,/master/welcome,222
2021-09-09 20:46:01.232,/master/welcome,593
2021-09-09 20:46:01.541,/master/welcome,234
2021-09-09 20:46:01.809,/master/welcome,236
2021-09-09 20:46:02.51,/master/sign-in,594
2021-09-09 20:46:03.82,/master/welcome,614
2021-09-09 20:46:04.662,/manager/task/list,596
2021-09-09 20:46:05.762,/manager/task/show,625
2021-09-09 20:46:07.363,/manager/task/list,604
2021-09-09 20:46:08.998,/manager/task/show,610
2021-09-09 20:46:09.71,/master/welcome,264
2021-09-09 20:46:10.43,/master/welcome,609
2021-09-09 20:46:10.741,/master/welcome,219
2021-09-09 20:46:10.976,/master/welcome,204
2021-09-09 20:46:11.695,/master/sign-in,606
